class,area,perimeter,aspect_ratio,circularity,compactness,convexity,hu1,hu2,hu3,hu4,hu5,hu6,hu7
Lemon_(P6),37287.0,1591.2560594852148,1.9545454434400826,0.18504918037783757,0.014725745886118309,0.8894799618108425,0.6842101368083002,1.7829111158490356,3.7920978362003437,4.424325015331206,8.534979910291547,5.32173166662362,9.508130753804618
Lemon_(P6),44501.0,1503.9656915833432,1.5599999922,0.24723148405564124,0.019674056387700204,0.931022218483388,0.7314741640359035,2.0525892185695986,4.380203069890457,5.350840812325044,10.256753317157687,6.485230431614585,-10.601482290030534
Lemon_(P6),12816.0,856.0630585851518,0.9999999930555556,0.21976111494888567,0.017488033871750686,0.8585209002640326,0.7248819220226645,2.0620231542885286,3.744676917438404,5.144297754529834,-9.6650414601447,-6.293350969926464,-9.853037713845602
Lemon_(P6),27248.0,1265.065150626205,1.79999998875,0.21395316249898264,0.01702585170092831,0.9029991714696604,0.6310970449058857,1.5378107829896546,4.270737631970818,4.749322866572872,9.260331089692498,5.526444383079382,-10.433055456376842
Lemon_(P6),8763.0,756.5655839020935,1.4615384474852073,0.19238424926471653,0.015309452121751483,0.8391266876530569,0.6779448640370791,1.761970980833976,3.4905214230068613,4.198872605106246,8.054568662477326,5.116510833081278,-8.696745629283189
Lemon_(P6),25331.0,1220.6093065034893,1.9999999852941177,0.21365292611270065,0.017001959648441894,0.9015553261593211,0.6927076203714619,1.8137371430517069,3.9926875908440924,4.925499907146783,9.564017680949219,6.305000848041216,-9.509600041893773
Lemon_(P6),15518.0,964.8092706097393,1.8666666511111112,0.20948970050132745,0.016670660680813486,0.8598659056430505,0.6960685931403197,1.8460070600689609,4.3220242958828035,4.92294493302943,9.546766813965682,5.875246456980959,-10.651366016036864
Lemon_(P6),15962.0,996.0285706997456,1.4999999895833334,0.2021871628448959,0.01608954319824559,0.8718116772695499,0.6448065696465474,1.6072184624092176,3.3864471197680803,4.156565847959787,8.043987461194595,5.313121479348217,-8.119764898175465
Lemon_(P6),24550.0,1266.4732675341684,2.312499981933594,0.19233986462391323,0.01530592010426088,0.8563555183181123,0.620074723628606,1.530819237683901,2.9599323753188695,3.437330077784462,6.652913557070478,4.2710970439906335,7.198145739226107
Lemon_(P6),27104.0,1277.2600640985715,2.176470572231834,0.2087779293409693,0.016614019731552857,0.8893263772389236,0.6655939049284121,1.6814877618309207,4.02165036352738,5.018876524685959,10.020262803113193,-7.317553278055435,-9.564221177932648
Lemon_(P6),44809.0,1690.8834764831845,1.874999990234375,0.1969462679657099,0.015672486035121867,0.9146747228783059,0.6850232142223793,1.7699105034948353,4.869690919855201,5.659580423989294,10.9773337822351,6.71882733903166,-11.25599139848047
Lemon_(P6),21532.0,1117.8630944789015,1.1304347764650284,0.2165294627275017,0.017230867159057105,0.8992649515160681,0.6722259541540467,1.7130666002932793,4.204682091916036,5.412897985967317,-10.317092322665797,-6.3312831490637365,10.44623965590033
Lemon_(P6),44676.0,1675.2976900455574,2.121546949604713,0.20003231767626506,0.015918066068152947,0.8972345510232917,0.6998244473691773,1.8569050964816358,4.625465808788887,5.8154443358979115,-12.147070441664543,-6.997015088440938,-11.037204728008048
Lemon_(P6),40206.0,1548.6997102991108,1.1666666618055557,0.21065234501190241,0.016763180991271817,0.9036274553669342,0.7212143513781422,2.0013436935020974,3.828524703619982,4.576718587195055,8.787552517550857,5.614327376006426,-9.494578587196168
Lemon_(P6),25724.0,1310.0001794687494,1.6666666567460318,0.18836736152422198,0.014989798351879014,0.8752339151143127,0.6784515076294433,1.756607010045575,3.6003056217784755,4.380256764955748,8.418225326195389,5.405173216581688,8.723120943118689
Lemon_(P6),22346.0,1141.5321420372138,1.777777765432099,0.21549310043134481,0.017148396067923385,0.8917355041744788,0.6849820144835345,1.773507326603432,4.271745944904404,5.060102097543758,9.783764202037517,6.12345540242205,-10.041901838722026
Lemon_(P6),33014.0,1467.2966440250311,2.0526315654432135,0.19269576168155028,0.01533424149223828,0.9116867336542669,0.6928581228789418,1.8210228234498362,3.7830584415057023,4.63185119147662,8.901331796328543,5.75221098909502,9.141672206281962
Lemon_(P6),34103.0,1452.6336931211288,2.064516115712799,0.203090787067274,0.016161451329090113,0.9028645557316831,0.6963027210558167,1.8326393292209608,4.321558520748893,4.979441787128799,9.636023781538261,5.913087594829734,-10.409335409572524
Lemon_(P6),19354.0,1187.5971131946694,0.9999999951923078,0.1724417153240303,0.01372247569453243,0.8467798389549012,0.6023114553455006,1.4575365258781166,3.1661465500338313,3.5867447240557597,6.96469368843417,4.329374001455464,-8.043791971978669
Lemon_(P6),28874.0,1269.9524522539969,1.9444444309413582,0.22497895443319044,0.01790325634484427,0.9095605606895713,0.6936720605092562,1.818155970882744,4.924626605004395,6.06632627469715,-12.128411544734725,-7.247377799589505,11.578399649201101
Lemon_(P6),15054.0,899.8559518039654,2.2499999765625005,0.2336231034031511,0.018591135863540244,0.8969790859264148,0.6587282490352169,1.6646949631487262,3.4180601383665152,4.618444693870228,-8.637793518968634,-5.45102115806287,9.785635949668169
Lemon_(P6),19223.0,1076.2356774809323,1.9999999843750003,0.2085529129116901,0.01659611349305452,0.8623659772615689,0.6468044208189081,1.6096933025934532,3.6027172449611955,4.485430998886137,8.747610996635661,5.916236991953845,8.628549201947697
Lemon_(P6),22940.0,1385.278354061801,2.4666666461111113,0.15022049245144545,0.011954166963673147,0.8770454197554273,0.626179976229835,1.5355496972697738,3.2527532470593687,3.893896816036444,7.489593201118005,4.755513680439896,7.971842527498776
Lemon_(P6),41461.0,1586.7646814565664,1.7812499907226562,0.20693053762682215,0.016467008969986093,0.8849166541974918,0.6967156035653812,1.8622924722628809,3.777315374847281,4.371714760222937,8.45839046833264,5.331480268611093,9.078180704625238
Lemon_(P6),14259.0,986.7737367038067,1.923076904585799,0.18401946716981557,0.014643803912606449,0.8628222194806473,0.6885262922769584,1.8124822510462668,3.5509410531772065,4.43002065662347,8.472458552407275,5.50377949425113,-8.756517240104252
Lemon_(P6),31629.0,1541.9301576774103,1.6521739040642722,0.1671729168003427,0.01330319802993235,0.8786077390794576,0.649209541761794,1.6270694224418778,3.410578455833505,3.8423640051535584,7.472472153759986,4.681555711619096,8.358661553070798
Lemon_(P6),16251.0,853.3056992722712,1.0972222146026236,0.28046628482729236,0.022318797800441516,0.8982919683324143,0.7920725901973021,3.414680538356174,5.06524647597064,7.720743216601459,-14.134841925682482,-9.436553695711266,-14.630400722380676
Lemon_(P6),26851.0,1300.278354061801,1.4761904674036281,0.19957110543826573,0.015881363964406914,0.8941094202359525,0.7282909170422469,2.0378128051182602,4.924271871540515,5.643664786988291,10.933797504511396,6.721351237287405,-11.70414018450426
Lemon_(P6),33280.0,1487.746391493337,2.1052631440443212,0.18894498552342717,0.015035764209240021,0.9014817021724008,0.6855895089304381,1.780826699491778,3.8460051930255763,5.102792763342876,-9.597239026578096,-6.00096326471256,-10.104487648343753
Lemon_(P6),57872.0,2054.216520965925,1.721518980077979,0.17233993311002402,0.01371437612329346,0.9035582132288785,0.7007590646760063,1.8605361133331648,5.071791186779764,5.266792433661351,10.436113324413746,6.212510595175034,12.37267476938495
Lemon_(P6),14084.0,1225.9818895055196,2.076923056952663,0.11775185865034783,0.009370395181230508,0.8005001704671763,0.6253798613393384,1.5597326847588848,3.4331441365726065,3.958641986421492,7.738974311547062,5.004520537781086,-7.90049322147554
Lemon_(P6),53889.0,1767.34541726031,2.291666654730903,0.2168039110531948,0.01725270706288578,0.9042537125446052,0.6670587221632713,1.6967504145776937,4.0456591851090025,4.731610900951974,9.133166321712128,5.645884005573318,9.73941365428834
Lemon_(P6),11736.0,760.1574669941303,1.5961538308062133,0.2552247769980717,0.020310142429384892,0.8857358489897558,0.7281740357679656,2.044007746874679,4.170587685099646,5.007028806718448,9.596116298205501,6.030537979985381,11.041360665985717
Lemon_(P6),27621.0,1376.9179643685907,1.6666666567460318,0.18307672279798862,0.014568782699182287,0.8769963485989206,0.6873264857033385,1.800153146665827,3.9406300346739886,4.794890162307676,9.270389096676391,5.9723426618657935,-9.366487947131107
Lemon_(P6),14123.0,981.4661248592316,2.211538440273669,0.1842409625738912,0.014661429956821835,0.8559912721464337,0.6305465177025582,1.543834760771385,3.982599692408679,4.346395227170425,8.51092215795084,5.118877863414113,-10.444587211210203
Lemon_(P6),38216.0,1526.8174593052022,1.6249999915364584,0.20600646853555,0.016393473888168895,0.8990519208389429,0.7008334560176139,1.8677206048443753,5.0628691700923785,6.200521749080947,14.168139343857378,-7.467948371046302,11.83222183156941
Lemon_(P6),23427.0,1341.0651506262047,2.5333333122222226,0.1636917484959242,0.01302617545824083,0.8734248005043089,0.6350221830181703,1.5566085664843055,4.459831869880468,5.577251663648723,-10.849401281333694,-6.507859263413037,10.67668921571296
Lemon_(P6),33928.0,1457.4255403194156,2.7499999785156253,0.20072218298774028,0.015972963805347403,0.9011420982496376,0.5814375674778962,1.3698346616091677,3.791010728202607,4.1794906434711345,8.168657399097155,4.88349161204669,9.0386483679721
Lemon_(P6),29149.0,1476.7169542418142,2.388888872299383,0.16797281564254266,0.013366851957287153,0.8527088696216736,0.6446339033719175,1.6175628008762508,3.2790834274025786,3.777623313427482,7.309307739186166,4.6226193875888235,-8.214726316069001
Lemon_(P6),51953.0,1739.765727477093,0.9722222188464507,0.21569444099184734,0.017164418240647822,0.9098439606852797,0.74504970210882,2.17912831618546,4.570502735616774,5.494627350664266,10.52978111402229,6.594570280568972,-11.490320068093554
Lemon_(P6),28860.0,1335.9352083112938,2.2941176301903115,0.20320547230641864,0.016170577690444887,0.900159071741363,0.6685179238765504,1.6929148173270512,4.387261815139476,5.091767801400444,9.865587533929876,6.05698197570473,10.248908231979156
Lemon_(P6),14048.0,875.9980874276962,1.903846135539941,0.23004778001877074,0.018306620668652157,0.8782195548338197,0.6939620234213779,1.821118099800627,7.051676863724726,7.427141279026182,14.698621044361479,8.551324616714954,-15.097711355944154
Lemon_(P6),20086.0,1198.7098115668775,1.9999999843750003,0.17566093990822074,0.01397865344728086,0.8616163348978373,0.6237375944284425,1.5335952244276387,3.2109123187703204,4.17693396587805,-9.142798460066015,-5.401854296171008,7.871478682485591
Lemon_(P6),27546.0,1229.668181006535,2.117647043252595,0.2289246382003255,0.018217243882552768,0.9045414244604951,0.6699030687155688,1.7005736053015545,3.9772924003510983,4.780593745403911,9.235024580081989,5.8185767103737955,9.425627260324797
Lemon_(P6),23168.0,1176.2834046956846,1.6666666550925926,0.2104139206607316,0.01674420778425066,0.9026727966608481,0.6927990330931157,1.81295562829472,4.23150867586961,5.026970952097483,9.685810764105291,6.03856952000814,-10.103573988510156
Lemon_(P6),15798.0,979.0519112968586,1.9999999821428573,0.2071097451929569,0.016481269854981002,0.8750900126917914,0.6785613216339234,1.750219684079514,4.104906965295926,4.899043153507461,9.43839442405272,5.915160405050646,9.80151784953441
Lemon_(P6),20393.0,1074.7625894155135,1.749999986328125,0.22185330416660204,0.017654524999692247,0.8956869289838507,0.7149806592187593,1.9567191857520454,3.8246807304305586,4.868912921805371,9.351755538502932,6.050220317166466,-9.381727350118878
Lemon_(P6),27981.0,1284.4966081312812,2.2857142685284644,0.21311164034631444,0.01695888549576907,0.8991901792885407,0.650973968226373,1.6202132339684698,4.021789197794256,5.171810850731745,-9.902554011146313,-6.057084471233977,9.937067707587632
Lemon_(P6),25553.0,1367.870237153838,1.4999999914772728,0.17161765320475855,0.013656898914683989,0.8757325473499527,0.6571323353417295,1.66094572878855,4.028018536838713,4.571002404470513,8.870864172880333,5.412003747546457,-10.266227970811045
Lemon_(P6),29483.0,1349.7930726875627,1.4545454462809917,0.20335139056177337,0.01618218949625841,0.903582702476215,0.6963030343306267,1.8402905372640819,3.7945566701802886,4.858213464049086,9.461601295545226,6.34734261988138,-9.255706455428657
Lemon_(P6),54302.0,1916.6185412194784,2.1599999892,0.185760905377807,0.014782383162051917,0.8965608334423604,0.6790864018541352,1.7492705400834074,4.024693436519264,4.777651785375346,9.183953742136643,5.671884199847179,-9.994730188799359
Lemon_(P6),29989.0,1404.3677118368964,1.2499999939903848,0.19107777537214526,0.01520548623273987,0.8912300513866317,0.6759565415732178,1.7382254417721532,4.660206830502883,5.526102051298708,10.714368775999906,6.985780039974089,-10.844338421829596
Lemon_(P6),20003.0,1070.2062402294093,1.705882340397924,0.2194674113232064,0.017464661679835253,0.8800263967936636,0.7150486323747237,1.953536630216377,3.9180709659717117,4.81543051562397,9.24460189653402,5.95102687323021,9.483357502304102
Lemon_(P6),36524.0,1828.8367952889585,2.0909090790289255,0.1372265978239662,0.010920145683683876,0.8744284038192337,0.6416595451442234,1.5993397620649055,3.203570841345835,3.632940891429085,7.052047466990498,4.433336474727916,-8.25510857324893
Lemon_(P6),20458.0,1018.4600282048218,2.4220183264035016,0.24784779568271942,0.019723100908667458,0.9063842983958892,0.6605583806584256,1.6584182416922795,4.149245954039677,4.670692687898437,9.081082512478172,5.5010303534404095,-10.437364519940008
Lemon_(P6),14566.0,881.4183976444792,2.333333309027778,0.23560578361674636,0.018748912541822337,0.8745196925507613,0.6474333500670959,1.6092410445071432,3.5862118914833983,4.061341444948972,7.885695018235765,4.869285466795296,9.173231481590932
Lemon_(P6),29137.0,1246.059053971795,1.619047609410431,0.23581826928833363,0.018765821614306996,0.9109297817510495,0.6948437123152165,1.8245058459294823,4.5372316395526004,5.61053724232651,11.09593310800188,8.261175560361599,-10.719790481182864
Lemon_(P6),19519.0,1103.691521603648,1.5882352824394466,0.20135944955501406,0.016023675867471818,0.8875903778414992,0.7123119693850046,1.9370584081624103,4.56422639195391,5.688394373706792,11.15771769623359,7.8777221199986665,10.864808374884593
Lemon_(P6),26639.0,1500.4743135546946,1.6249999907670456,0.14868619631573704,0.011832071556590752,0.8211775585443534,0.6805036212107551,1.8093977803827375,3.3097058658761283,3.754602338945125,7.286761544597325,4.689548944940904,9.60121308724301
Lemon_(P6),34166.0,1521.829652614022,1.3703703640260632,0.1853838582534199,0.014752378705239518,0.8950070728533817,0.6600075120818678,1.659086873050478,3.8950480885894856,4.496325283938113,8.707017901267294,5.377046920769502,-9.279717414130038
Lemon_(P6),21993.0,1311.2072862499358,1.5499999903125001,0.16075024016572526,0.012792097662792256,0.870079518895831,0.674700280269078,1.7350665514398134,3.878997227765078,4.3394230486795955,8.452536066230632,5.242137698112947,9.32326629968442
Lemon_(P6),24664.0,1239.7098115668775,1.833333320601852,0.2016662854345492,0.0160480930909448,0.9010667835415364,0.6851243919124334,1.7715540790714928,4.4300813195323725,5.304627047686452,10.285924671283611,6.5404187124211335,-10.366499911160355
Lemon_(P6),25830.0,1273.9352083112938,1.6071428475765306,0.20000441797119198,0.015915845880166354,0.8915504624847594,0.6552984443618763,1.6352502063436385,4.223157640490347,5.0186777285389175,9.750610989546018,6.135577650571813,-9.838428686644141
Lemon_(P6),21145.0,1255.5859659063763,2.0588235142733566,0.16854840531701212,0.013412655928229388,0.8553456575035255,0.6700212356448727,1.717634000711095,4.268218429183075,4.669527422348376,9.140255980964694,5.55700074042093,-10.173458635483495
Lemon_(P6),23438.0,1314.893577750951,1.8255033434529977,0.17035277228526235,0.013556242889303767,0.8800690897837162,0.6392065423696259,1.5759939564885033,4.024415060989716,4.8136173861284925,9.392045603643888,6.164007700915279,-9.37460183823775
Lemon_(P6),35579.0,1507.3443712397834,1.8636363530475208,0.1967789479710898,0.015659171133010918,0.9048575788172721,0.6832791799892961,1.7756632505810794,3.915624592233468,4.44885928742898,8.631101663491252,5.337377827990466,-11.479620316666082
Lemon_(P6),21018.0,1114.390006413483,1.9374999848632815,0.21268008938012842,0.016924543761036775,0.8811839677644984,0.6982236500761665,1.8512752697131507,4.046615298318719,4.738463659508325,9.147511128488285,5.722817274478076,9.698734903850005
Lemon_(P6),32652.0,1531.0479066835019,2.3333333171296298,0.17504192943105998,0.013929394158647955,0.8906224428320707,0.6423181264048694,1.5909340524960383,3.5339707484779006,4.682283083195489,-8.853015267271187,-5.5254375386446855,9.091032804459198
Lemon_(P6),10547.0,838.9209229614208,1.7499999817708336,0.18832013554070495,0.014986040227519457,0.8655013949724683,0.6814530883013691,1.7654734584879268,4.599807658201769,5.538139203018514,10.744083253782417,6.682309320965276,-10.772073361061024
Lemon_(P6),53377.0,1878.0977259393073,1.6451612836888658,0.19016371426853435,0.015132747561276017,0.8918909886729177,0.6595696459525742,1.6599748917624964,4.101526673361407,4.591257250806217,8.93765662820863,5.42161448665132,11.170965170728012
Lemon_(P6),37807.0,1622.0722933011411,1.6666666579861111,0.18056836640300336,0.014369174039533254,0.8937825058890358,0.6743319900741835,1.7312742770470217,3.8334036598793593,4.814156204795029,9.260652143514138,5.9521195938063345,-9.320338748845064
Lemon_(P6),30436.0,1355.071247280615,1.9999999861111113,0.20829228243625847,0.016575373178811855,0.8932323765659085,0.682342333595555,1.7803788837999381,3.483694391332798,4.607969191982585,-8.91623232605794,-5.6152671433227725,8.730828217012593
Lemon_(P6),27903.0,1300.5148980945107,1.8684210403393353,0.20731470108469618,0.016497579726624058,0.9056181233680952,0.6858716121634614,1.7781156623607224,4.078852207634502,4.89628063151432,9.454548286485116,6.005240779677598,-9.661903017030696
Lemon_(P6),26493.0,1227.644840409422,1.2499999934895833,0.22089989920905942,0.017578655443811635,0.9082587678388612,0.668361867793508,1.7020744910814902,3.6037403103829293,4.5599108111013855,8.948024013643444,6.178549022439312,-8.702481104798858
Lemon_(P6),28260.0,1206.5027047856909,1.7894736724376732,0.24396381823475263,0.019414023803816776,0.9132626680159881,0.6974776913707661,1.842010211003717,4.083918492910155,4.739333660782185,9.156760175584592,5.681165566292802,9.940500265690094
Lemon_(P6),76178.0,2088.701802340164,1.8577075025387055,0.21942522250329813,0.01746130440021944,0.8963172137793115,0.7266274064251549,2.023029735614685,5.892192480690867,6.989893030642704,13.442425666649997,8.718222525322888,14.074874800212559
Lemon_(P6),21144.0,1086.241774135342,1.4861111007908951,0.2251873617484377,0.017919840872043326,0.8955148023846717,0.7262045081842663,2.0268007681943594,4.200611831784888,5.619458862097286,-10.621633861235313,-6.724895596386827,-10.760091321510194
Lemon_(P6),24114.0,1114.7564927611033,1.749999987132353,0.24384794476050498,0.019404802885716905,0.9072576093567382,0.7343310309290879,2.0881613584840832,4.229732805878438,5.192142223555316,9.934213618147101,6.293802070293866,-10.34022125031072
Lemon_(P6),22312.0,1185.6681810065347,2.062499983886719,0.19944448646779694,0.015871287946887257,0.8829092635478252,0.6425232418263122,1.6008297686485116,3.2798436187851,4.108820480183835,8.010470420616974,5.395918051995567,7.908684768382883
Lemon_(P6),27256.0,1287.0945878777277,2.176470572231834,0.20675263646961736,0.01645285204571064,0.901680561039378,0.6548417178114933,1.634217925542919,4.0290588979756174,5.137334760290811,-10.121771823728889,-6.15684631419919,-9.757768979212278
Lemon_(P6),23855.0,1136.4905114768712,1.722222210262346,0.2320906562835238,0.018469187596482438,0.8990690837485746,0.711315030877133,1.940430646424205,3.723413793345381,4.989251430358139,-9.609695692794453,-6.09452110267406,9.421899751216472
Lemon_(P6),23176.0,1127.241774135342,1.8235293983564016,0.22919978010112346,0.018239138979334615,0.8962796813018686,0.7186394113107535,1.9663012269123867,4.580402984989505,5.397282315297664,10.38893004750567,6.384644377649577,-11.331930368805653
Lemon_(P6),47090.0,1774.9433970067566,1.6666666589506174,0.1878319808622133,0.014947194112481767,0.9115193279086444,0.6783152254962388,1.7425874108024737,3.986353068533941,4.690875543707334,9.05074854608801,5.678124129663274,9.544641331579708
Lemon_(P6),31468.0,1387.3616151824867,1.5454545366735537,0.20544693026882307,0.016348947247669565,0.9008874892384515,0.7166338583357359,1.9553546944903375,4.477495910535332,5.2905561238969145,10.178811913862521,6.289464289155337,-11.031912234900147
Lemon_(P6),16502.0,943.9686501761734,1.9999999821428573,0.2327187117489181,0.018519166662409128,0.8888769188855978,0.6895616941503782,1.7986601285987658,4.393427994559678,5.653143169973372,-10.858419347853598,-6.65785852734366,-10.79945827955259
Lemon_(P6),18652.0,1119.7270555095806,1.9333333172222225,0.18694373992566754,0.01487651014462785,0.8772457905711012,0.6616330367593983,1.6661986069624932,4.235500222377227,5.034247390768347,9.76942454836978,6.1347554688542605,9.88506525017722
Lemon_(P6),22459.0,1153.8336572273788,1.9999999843750003,0.21198926685161595,0.016869569850930778,0.8918317912523595,0.6788726751496967,1.751059370304969,3.755984053974592,4.841165528144164,-10.057797973869752,-6.203078013193186,-9.142930573888776
Lemon_(P6),28510.0,1309.7098115668775,2.6249999794921877,0.20886079142821184,0.01662061368694264,0.8892701185000228,0.6024570622398735,1.4480408498612163,3.2981628426116103,3.9820656983138685,7.672456548076865,4.856478524606847,7.9645277449437755
Lemon_(P6),28247.0,1438.876333808248,2.277777761959877,0.17144911786764375,0.013643487298690249,0.8639283092468826,0.6780636691563044,1.7555786399151685,3.8691133698660503,4.924297208652101,9.769908674818705,-6.74578010618089,9.350378076644928
Lemon_(P6),24485.0,1255.8580438450183,2.1874999829101562,0.19508724204963596,0.015524549453182311,0.8955414944261167,0.6794907877025591,1.7489172488268754,3.7834475479051584,4.367714272157791,8.44512062359408,5.249316521903986,-9.481900472808933
Lemon_(P6),16832.0,1045.0224740453357,1.7999999850000001,0.1936842586818613,0.015412903584153783,0.8722599367325357,0.6713909121542543,1.708175304413151,4.468432859862815,5.306170354709233,10.280520255902507,6.395009689048224,-10.434041108680006
Lemon_(P6),23567.0,1256.8813844421315,2.39999998,0.1874673230356469,0.01491817556466417,0.893196892139731,0.649726703227778,1.6143188036641272,3.8579748327393264,4.565861177603805,8.819963255401781,5.510502661952648,9.154332777801367
Lemon_(P6),17835.0,960.7382027978738,1.9166666506944445,0.24281351562865447,0.019322485630910772,0.8876225550745224,0.6608128565984143,1.659279667880324,4.500540859983996,5.518476852003516,11.226620707045218,-7.308772749392816,10.536864061253372
Lemon_(P6),24724.0,1231.697618258058,2.312499981933594,0.20479549344183878,0.01629710755210624,0.8775155279191653,0.6287527875297461,1.5357403188106769,3.932345086679868,4.317502490389055,8.444269184170805,5.0930780544750105,9.478972734374624
Lemon_(P6),42843.0,1506.131167804187,1.9545454434400826,0.23733628828530998,0.018886621727845086,0.9311266625895174,0.7069685663123623,1.89081943678014,4.322615871362958,5.265665133312256,10.133055386911453,6.420995510984378,10.33137601811262
Lemon_(P6),30073.0,1554.8946237714777,2.3333333171296298,0.15630925545849875,0.01243869532861695,0.8706212726283764,0.6490440868138001,1.6144009129337793,4.023331163128499,4.596305921684527,8.90612684804274,5.403506449832061,-11.38585408772126
Lemon_(P6),21178.0,1301.4143930311225,2.767857118144133,0.1571316232297505,0.012504137276534039,0.8653971885883704,0.547416030000258,1.2704690244923027,3.282285139013381,3.8319567966534285,7.439115306504443,4.67244832498689,-7.732345495955736
Lemon_(P6),28312.0,1200.7564927611036,2.8717948472496166,0.24675759362413655,0.019636345385371245,0.9121134020324706,0.5891805625739981,1.4077250315794423,3.033416461442997,4.089891405128755,-7.809485411697621,-4.887969198809499,7.794880779784234
Lemon_(P6),24734.0,1127.519948728394,1.777777765432099,0.24448698882054107,0.01945565639622103,0.8920225042955848,0.7045933322663883,1.8862124883036766,3.9422835682789485,4.835899726754819,9.306176409190071,5.965457287470177,-9.477959831778037
Lemon_(P6),20527.0,1175.5260453828039,2.571428548469388,0.1866684126480385,0.014854600296026501,0.8681695144278392,0.5907288488790005,1.4018215657723856,3.452303343616232,3.8274207752311886,7.467390936807047,4.52890240702246,9.118796871217796
Lemon_(P6),17543.0,1035.5077554195743,1.6249999873046876,0.20559238072890115,0.01636052182751777,0.8831554570638765,0.7168012372019843,1.9532228718064881,5.3250810370489114,6.365650182226962,12.279058103661994,7.48514271864365,12.496136933664758
Lemon_(P6),31876.0,1386.1484117468901,2.1052631440443212,0.20847511343044697,0.016589922407049606,0.9038221617073885,0.6691362423412341,1.700386134348209,3.940021187452992,4.564503458709548,8.817506994685314,5.419884203117854,-10.050541957682722
Lemon_(P6),18995.0,1046.519948728394,1.9999999833333335,0.21794862796962064,0.01734380074073082,0.8839406207415915,0.6912221152896518,1.8035318078176323,4.792219467274144,5.6572367610320144,10.936271800465954,6.703758709651002,11.209502276141958
Lemon_(P6),34401.0,1548.3321779309636,1.8571428460884354,0.1803236345040499,0.0143496988938079,0.890387203621224,0.7161266001334314,1.9546823290973867,4.770026017940584,5.648005152232023,10.857321225926164,6.625625389060985,12.286634116303416
Lemon_(P6),32441.0,1597.243866176395,2.6111110929783954,0.15979443075445518,0.012716036766563561,0.8741612998605761,0.6296872707966924,1.5433910419201473,3.5525867230558403,3.9842533213080245,7.753155486575014,4.764170398626619,9.079703557021602
Lemon_(P6),18232.0,1160.0346673541555,1.9374999848632815,0.17025592705704592,0.013548536190911014,0.8575325713344841,0.6323582830251254,1.5600221638023528,3.324643674024354,4.30501331872666,8.684677997864645,-6.559678117854502,-8.136580170734398
Lemon_(P6),18073.0,1034.4427842621187,1.1812499926171875,0.21223996410897703,0.016889519704795075,0.8803643625661082,0.7296292925701016,2.0749895550779316,3.6380167545155118,4.681444508816592,8.923189684526081,5.864804996295529,-9.092324990849896
Lemon_(P6),28158.0,1255.2722574073914,2.0526315654432135,0.2245617620162332,0.01787005722715467,0.8929126367244994,0.6371403853895747,1.5703946237124025,3.5110903771254285,4.627498633519073,-8.889476540196485,-5.508422321016118,-8.812012027232893
Lemon_(P6),33617.0,1408.746391493337,1.7142857040816328,0.21286447351467033,0.01693921658425681,0.9160694334437128,0.6975748495164781,1.8329353927728727,4.669328551624431,5.7194390029869275,11.259703351515887,7.431717592581869,10.96318832118217
Lemon_(P6),41579.0,1518.8590898655448,1.869565207230624,0.2264899494376907,0.01802349750682096,0.9089100686200124,0.7136550988397454,1.9287027028804056,5.491218854060583,6.465977408136293,12.480363560810968,7.5012495253169025,-12.853732158971763
Lemon_(P6),35277.0,1400.5859659063763,2.0499999871875003,0.2259862254811974,0.0179834124280061,0.9103741935248936,0.6838800432903592,1.7676053335741186,3.958389192485395,4.596839799100241,8.87474386265084,5.483115383666111,10.312101118874352
Lemon_(P6),12356.0,840.3290398693841,1.916666646701389,0.21988166635826814,0.017497627048100643,0.8624275842212307,0.6876331544554365,1.7882562373567938,4.920138311705125,5.780760677755896,11.201921170240343,6.825179514928484,-11.40924077376845
Lemon_(P6),49969.0,1682.7058069535206,1.8399999908,0.2217655772853368,0.01764754391629455,0.9176200532381302,0.7197241882505254,1.976308929835198,5.142769622002098,6.381014647171492,12.323261707001109,7.587255807055566,-12.267191369982143
Lemon_(P6),14170.0,876.9625535217635,1.2941176375432526,0.23153551457966315,0.018425010823339496,0.8760432766073544,0.7055080075625282,1.8872469977994828,4.454802095029581,5.2137303220185665,10.049445676984277,6.161252967846555,-11.136541721243951
Lemon_(P6),23249.0,1179.2539674441618,1.5403726612399213,0.21008713058457462,0.016718202656263777,0.8950873950529342,0.6327229436282897,1.5511452020853458,4.172301130463465,5.277283159134907,-10.351095335345033,-6.333464094938509,-10.05064670886094
Lemon_(P6),25412.0,1243.7514421272203,0.7333333302777778,0.20643413700432547,0.01642750666357397,0.8882829977318134,0.7117650566825106,1.935645931392708,4.3729913148043735,5.771787052621806,-11.02982076876181,-6.882077839626818,-10.964461392644921
Lemon_(P6),30136.0,1635.5392847121502,2.9374999770507815,0.14157074289533328,0.011265841764492059,0.8659770114693685,0.5377228146050818,1.254075200391501,2.6660665612784102,3.110629737641273,6.014764993193098,3.828065731010163,6.576049513022039
Lemon_(P6),18487.0,1172.4255403194156,1.9999999843750003,0.1690074168778869,0.013449182907654159,0.862025552510397,0.65265419980148,1.6506800993478705,3.2608967213768314,4.276344237790913,9.04884632837633,-5.631347229408733,-8.047108263714623
